Label (orange means counterion excluded),# Steps,SMILESidx,smiles,atoms,regressionLogistique
0,ClC1=C(C=O)C(F)=CC=C1,15,0.9981456474310841
1,ClC1=C(C=O)C(N2CCN(C(OC(C)(C)C)=O)CC2)=CC=C1,15,0.9972284557045121
2,CC(OC(N1CCN(C2=CC=CC3=C2C=C(C(O)=O)S3)CC1)=O)(C)C,15,0.8714993481114588
3,C1(N2CCNCC2)=CC=CC3=C1C=CS3,15,0.7728982243033236
0,OC1=CC=C(C=CC(N2)=O)C2=C1,15,0.8159031890305832
1,ClCCCCOC1=CC=C(C=CC(N2)=O)C2=C1,15,0.9712601950211988
2,O=C(N1)C=CC(C1=C2)=CC=C2OCCCCN(CC3)CCN3C4=CC=CC5=C4C=CS5,15,0.9974196139461118
0,OC(CC(C=C1)=CC=C1[N+]([O-])=O)=O,15,0.999899267029941
1,N[C@H]1CC[C@@H](CC1)CC(OCC)=O,15,0.9941022176322907
2,OCC[C@H](CC1)CC[C@@H]1NC(OC(C)(C)C)=O,15,0.9999422445256371
3,ClC1=C(Cl)C(N(CC2)CCN2CC[C@H](CC3)CC[C@@H]3NC(OC(C)(C)C)=O)=CC=C1,15,0.9999994360677824
4,CN(C(N[C@H]1CC[C@@H](CC1)CCN2CCN(C3=CC=CC(Cl)=C3Cl)CC2)=O)C,15,0.9999997370153334
0,O=C1N(C(C)=C)C2=CC=CC=C2N1,15,0.06465545263852517
1,O=C1N(C(C)C)C2=CC=CC=C2N1CCN3CCNCC3,15,0.9696708905096134
2,O=C1NC2=CC=CC=C2N1CCN3CCNCC3,15,0.9756345025945945
3,FC(F)(C1=CC=CC(N2CCN(CC2)CCN3C4=CC=CC=C4NC3=O)=C1)F,15,0.9961586884805027
0,ClCC1=CC(F)=CC=C1.OC2=CC=C(C=O)C=C2,15,0.9810711044335092
1,FC1=CC=CC(COC2=CC=C(C=O)C=C2)=C1,15,0.998300057479106
2,FC1=CC=CC(COC2=CC=C(CN[C@@H](C)C(N)=O)C=C2)=C1,15,0.9992549319899934
3,FC1=CC=CC(COC2=CC=C(CN[C@@H](C)C(N)=O)C=C2)=C1.CS(=O)(O)=O,15,0.9998830027737463
0,CC1=C(C[C@H](NC(OC(C)(C)C)=O)C(OC)=O)C(C)=CC(O)=C1,15,0.9999001844302063
1,O=C(O)C1=CC(C)=C(C[C@H](NC(OC(C)(C)C)=O)C(OC)=O)C(C)=C1,15,0.9998544723805501
2,O=C(N)C1=CC(C)=C(C[C@H](NC(OC(C)(C)C)=O)C(O)=O)C(C)=C1,15,0.9998597568935277
0,O=C(O)[C@H](C)NC(OCC1=CC=CC=C1)=O.O=C(CN)C2=CC=CC=C2.Cl,15,0.9990421828444741
1,C[C@H](NC(OCC1=CC=CC=C1)=O)C2=NC(C3=CC=CC=C3)=CN2,15,0.9976749870663112
2,C[C@H](N)C1=NC(C2=CC=CC=C2)=CN1,15,0.9774251263484198
3,O=C(N)C1=CC(C)=C(C[C@H](NC(OC(C)(C)C)=O)C(N([C@@H](C)C2=NC(C3=CC=CC=C3)=CN2)CC4=CC=C(OC)C(C(OC)=O)=C4)=O)C(C)=C1,15,0.9999997210111004
4,O=C(N)C1=CC(C)=C(C[C@H](N)C(N([C@@H](C)C2=NC(C3=CC=CC=C3)=CN2)CC4=CC=C(OC)C(C(O)=O)=C4)=O)C(C)=C1,15,0.9999985961619461
0,O=C1CC[C@]2(C=C)N1[C@](C(C)(C)C)([H])OC2O,15,1.570046278391453e-05
1,O=C1CC[C@@](C=C)(C=O)N1,15,0.0012835084723484952
2,O=C1CC[C@@](C=C)(/C=N\[C@](CO[C@H](C)C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC=CC=C3)C=C)N1.CC4=CC=C(S(=O)(O)=O)C=C4.O,15,0.8079417246898604
3,O=C1CC[C@@](C=C)(CN[C@](CO[C@H](C)C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)(C3=CC=CC=C3)C=C)N1.CC4=CC=C(S(=O)(O)=O)C=C4.O,15,0.402705657444522
4,O=C1CC[C@]2(C=C[C@@](CO[C@H](C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)(C4=CC=CC=C4)NC2)N1.Cl,15,0.006408068785402591
5,O=C1CC[C@]2(CC[C@@](CO[C@H](C)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)(C4=CC=CC=C4)NC2)N1,15,0.02027911726951868
0,O=C1CC[C@@H](C(O)=O)N1,15,0.9241125115321672
1,O=C1CC[C@]2([H])N1[C@](C(C)(C)C)([H])OC2=O,15,0.07646619258010483
2,O=C1CC[C@]2(C=O)N1[C@](C(C)(C)C)([H])OC2=O,15,0.0008178413256747392
3,O=C1CC[C@]2(C=C)N1[C@](C(C)(C)C)([H])OC2O,15,1.570046278391453e-05
0,OC([C@@H](NC(OCC1=CC=CC=C1)=O)C2=CC=CC=C2)=O,15,0.9998033696351367
1,O=C1[C@H](C2=CC=CC=C2)N([C@@H](C3=CC=CC=C3)O1)C(OCC4=CC=CC=C4)=O,15,0.5395273965327941
2,C[C@@H](OC[C@@]1(N([C@@H](C2=CC=CC=C2)OC1=O)C(OCC3=CC=CC=C3)=O)C4=CC=CC=C4)C5=CC(C(F)(F)F)=CC(C(F)(F)F)=C5,15,0.014966833873058749
3,C[C@@H](OC[C@@](C=C)(NC(OCC1=CC=CC=C1)=O)C2=CC=CC=C2)C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3,15,0.4959048922419098
4,C[C@@H](OC[C@@](C=C)(N)C1=CC=CC=C1)C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2,15,0.9877598839922552
0,BrC1=C(OC)C(Br)=CC=C1,15,0.9992285875828822
1,O[C@@H](C)C1=C(OC)C(Br)=CC=C1,15,0.9374197482157511
2,CCCCCCO[C@@H](C)C1=C(OC)C(Br)=CC=C1,15,0.9958608390056117
3,CCCCCCO[C@@H](C)C1=C(OC)C(C2=CSC(N)=N2)=CC=C1,15,0.9572770443564735
4,CCCCCCO[C@@H](C)C1=C(OC)C(C2=CSC(NC(C3=CC(Cl)=C(/C=C(C(O)=O)\C)C(Cl)=C3)=O)=N2)=CC=C1,15,0.9999407993162487
0,ClC1=CC(Cl)=CC(C(O)=O)=C1,15,0.9769060310212576
1,ClC1=C(/C=C(C(OCC)=O)\C)C(Cl)=CC(C(O)=O)=C1,15,0.9999856324490759
0,O=C1CC[C@]2(C)[C@]3(O)[C@@]([C@]4([H])CCC([C@]4(CC3)C)=O)([H])CCC2=C1,15,0.0014459731930875745
1,O=C1CC[C@]2(C)[C@]3(O)[C@@]([C@]4([H])CCC([C@]4(CC3)C)=O)([H])CC[C@@]([H])2C1,15,2.6096603330304116e-06
2,O=C(C[C@@](CC[C@@]1([H])[C@]2([H])CC3)4[H])CC[C@]4(C)C1=CC[C@]2(C)C3=O,15,6.245950231095414e-05
3,O[C@@H](C[C@@](CC[C@@]1([H])[C@]2([H])CC3)4[H])CC[C@]4(C)C1=CC[C@]2(C)C3=O,15,0.00027877185243209684
