isosmiles
COC(=O)[C@@H]1CN1C(=O)OCC2=CC=CC=C2
C[C@@H]1CN1S(=O)(=O)C2=CC=C(C=C2)C
CCCCN1C2C1C3=CC=CC=C3C4=CC=CC=C24
C1=CC=C(C(=C1)C(=O)O)N2C(=O)C2=O
CC1CN1CCS(=O)(=O)CCN2CC2C
C1=CC=C(C=C1)C2C(N2C3=CC=CC=C3)C4=CC=CC=C4
C1=CC=C(C=C1)[C@H]2[C@H](N2C3=CC=CC=C3)C4=CC=CC=C4
C1CN1CCC(=O)OCCCCOC(=O)CCN2CC2
C1CN1C(=O)NCCCCCCCCNC(=O)N2CC2
C1CN1C(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4
CN(C1=CC=CC=C1)P(=O)(N2CC2)N3CC3
CCCCCCCCCCCCCCCCCCNC(=O)N1CC1
CC1(C(N1)C(C2=CC3=CC=CC=C3C=C2)O)C
C1CN1C(=O)COC2=CC=CC3=CC=CC=C32
CC1CN1CCC(=O)NC2=CC(=C(C=C2)Cl)Cl
CC1C(N1CC(CN2C=CN=C2[N+](=O)[O-])O)C
C[C@@H]1[C@@H](N1CC(CN2C=CN=C2[N+](=O)[O-])O)C
C[C@H]1[C@@H](N1CC(CN2C=CN=C2[N+](=O)[O-])O)C
CCOC(=O)NOP(=O)(N1CC1)N2CC2
CC1CN1C2=NC(=NC(=N2)N3CC3C)N4CC4C
C1CN1C2=CC(=C(C=C2)[N+](=O)[O-])C(=O)N
C1CN1C2=C(C=CC(=C2)C(=O)N)[N+](=O)[O-]
C1CN1C2=CC(=O)C=CC2=O
CC1CC(CC(C1)(C)C)OC(=O)CCN2CC2
C=CCN(CC=C)P(=O)(N1CC1)N2CC2
C=CCN(CC=C)P(=S)(N1CC1)N2CC2
C1CN1C2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-]
C1CN1C(=O)C2=CC=C(C=C2)C(=O)N3CC3
CCCCCCCCC1C(N1)CCCCCCCC(=O)OC

CCCCCCCC[C@@H]1[C@@H](N1)CCCCCCCC(=O)OC
C1CN1P(=O)(C2=CC=CC=C2)C3=CC=CC=C3
C1CN1C(=O)COC2=CC=C(C=C2)[N+](=O)[O-]
C1=CC=C(C=C1)C2C(N2)C(=O)C3=CC=CC=C3
CC1N(CCS1)P(=O)(N2CC2)N3CC3
C1CN1P(=O)(NC2=NC=NC=C2)N3CC3
C1CN1C(=O)NC2=CC=CC3=CC=CC=C32
CCCCC1=CC=C(C=C1)C2=CN(N=N2)CC3CN3
CC1CN1P(=O)(N2CC2C)N3CC3C
CC1CN1P(=S)(N2CC2C)N3CC3C
C1C(N1C(=O)NC2=CC=CC=C2)C#N
CC1(CN1P(=O)(N)N2CC2(C)C)C
C1CCC2C(C1)N2C(=O)OCC3=CC=CC=C3
CCOC(=O)NP(=O)(N1CC1)N2CC2

C1CN1C(=O)NCCCCCCNC(=O)N2CC2
C1CN1CCC(=O)OCCOC(=O)CCN2CC2
CC1CN1CC(CN2C=CN=C2[N+](=O)[O-])O
C1CN1P(=O)(NC2=NC=CC=N2)N3CC3
