isosmiles
C1=CC=C(C=C1)C(/C=C/CCCCO)O
C[C@H](/C=C\\C[C@H](C1=CC=CC=C1)O)O
C[C@H](C/C=C/[C@H](C1=CC=CC=C1)O)O
C1=CC=C(C=C1)CO[As](=O)(O)O
C1=CC=C(C=C1)[I-]C2=CC=C(C=C2)CO
C1CC1=CC2=CC=C(C=C2)CO
C1=CC=C(C=C1)/C(=C(\\CO)/O)/O
CCC(/C=C(/C1=CC=CC=C1)\\O)O
C1=CC=C(C=C1)[I+]C2=CC=C(C=C2)CO
CC(=CCC1=CC=CC=C1CO)C
C=CCC1=CC(=CC(=C1)CO)CC=C
CCCCCC=CC(C1=CC=CC=C1)O
CCCCC=CCC(C1=CC=CC=C1)O
CC(=C)CCC[C@@H](C1=CC=CC=C1)O
C=CC(=C)C(C1=CC=CC=C1)O
C=CC(=C)[C@@H](C1=CC=CC=C1)O
C=CC=CC(CC1=CC=CC=C1)O
C1C=C(C1O)C2=CC=CC=C2
C1=CC=C(C(=C1)CC/C=C/CO)CO
C=C(CCO)C1=CC=CC=C1CO
CCC(=C(C1=CC=CC=C1)O)C
CC(C)C=C(CO)C1=CC=CC=C1
C=CC(=C)C1=CC=C(C=C1)CO
C=CC[Se]C1=C(C=C(C=C1)F)CO
C1=CC=C(C(=C1)CO)[Se]C#N
CC(=CCC(C1=CC=CC=C1)O)C
C=C=CC(CC1=CC=CC=C1)O
C=CC1=CC=CC=C1C(C=C)O
C=CC1=CC(=CC=C1)C(C=C)O
C=C=CC[C@H](C1=CC=CC=C1)O
C1=CC=C(C=C1)[C@H](/C(=C/F)/F)O
C=C(CC(C1=CC=CC=C1)O)CO
C=CC(C=C)C(C1=CC=CC=C1)O
C1=CC=C(C=C1)/C(=C/CCI)/CO
C1=CC=C(C=C1)C(=CCO)CCO
C=CCCC(C1=CC(=CC=C1)I)O
C1=CC=C(C=C1)/C(=C\\CO)/CCO
C1=CC=C(C=C1)CC(=CCO)CO
CCC/C=C\\CC(C1=CC=CC=C1)O
CCCC/C=C/C(C1=CC=CC=C1)O
CCCC/C=C/[C@@H](C1=CC=CC=C1)O
CCC/C=C/C[C@@H](C1=CC=CC=C1)O
CCCCC=C[C@@H](C1=CC=CC=C1)O
CCCCC=CC(C1=CC=CC=C1)O
CCCC=CC[C@@H](C1=CC=CC=C1)O
C/C(=C\\[C@@H](C1=CC=CC=C1)O)/O
CCC/C=C\\C[C@H](C1=CC=CC=C1)O
C1=CC=C(C=C1)C(C=C(O)O)O
CCCC=C(CO)C1=CC=CC=C1
C=CC[Se]C1=CC=C(C=C1)C(O)F
C1=CC(=CC=C1CO)[Se]C#N
C1=C(C(=C(C(=C1F)F)F)F)CO
CC=C(C)C(C1=CC=CC=C1)O
C/C=C(\\C1=CC=CC=C1)/C(C)O
CC=C(C1=CC=CC=C1)C(C)O
C1=CC=C(C=C1)C(C=C=O)O
C=C/C=C(\\C1=CC=CC=C1)/O
B(C1=CC=C(C=C1)CO)(OCC)OCC
C/C=C(\\C)/C1=CC=C(C=C1)CO
CCCC=CC1=CC=CC(=C1)CO
CC(=C)CC1=CC=CC=C1CO
CCC(=C)C1=CC=CC(=C1)CO
B(C=O)(C1=CC(=CC=C1)CO)O
CCCCCCCCC(C1=CC=CC=C1)O
C=C=C[C@H](C1=CC=CC=C1)O
C=C=CC(C1=CC=CC=C1)O
C=CC[C@H]([C@@H](C1=CC=CC=C1)O)O
C1=CC=C(C=C1)C(C/C=C\\CO)O
CC(=C(C1=CC=CC=C1)O)C
C=C(CO)[C@H](C1=CC=CC=C1)O
CC(=CC1=CC=C(C=C1)CO)C
C1=CC(=CC(=C1)CO)CCCCCCO
C1=CC=C(C=C1)C(/C=C/CCO)O
C1=CC=C(C=C1)CC(/C=C\\CO)O
C1=CC=C(C=C1)[C@H](C/C=C/CO)O
C=CCC(C1=CC=CC=C1F)O
C=CCC(C1=CC(=CC=C1)I)O
C=CCC1=CC(=CC=C1)C(O)F
C1=CC=C(C=C1)C(=CCO)CO
C=C(CO)C1=CC=C(C=C1)CO
C=CC1=CC(=CC(=C1)CO)C=C
CC/C=C/CC(C1=CC=CC=C1)O
CC(=C)CC(C1=CC=CC=C1)O
CCC/C=C/C(C1=CC=CC=C1)O
B(C1=CC(=C(C=C1)F)CO)(O)O
B(C1=C(C=C(C=C1)F)CO)(O)O
B(C1=C(C=CC(=C1)CO)F)(O)O
B(C1=C(C=CC(=C1)F)CO)(O)O
B(C1=C(C(=CC=C1)CO)F)(O)O
B(C1=C(C=CC=C1F)CO)(O)O
B(C1=CC(=C(C=C1)CO)F)(O)O
CCC(=C)C(C1=CC=CC=C1)O
CC=CCCC(C1=CC=CC=C1)O
CCC/C=C/[C@@H](C1=CC=CC=C1)O
B(C1=C(C=CC(=C1)I)CO)(O)O
C/C=C\\[Si]C1=CC=CC=C1CO
CCC/C=C\\C(C1=CC=CC=C1)O
B(C1=CC(=CC=C1)C(O)F)(O)O
CC(=C)CC1=CC=C(C=C1)CO
CCC/C=C(\\C1=CC=CC=C1)/O
CCC/C=C(/C1=CC=CC=C1)\\O
CCC=C(CO)C1=CC=CC=C1
CC/C=C(\\CO)/C1=CC=CC=C1
C=C(C1=CC=CC(=C1)CO)O
C1=CC(=CC(=C1)C=CCO)CO
C=CC(C(C1=CC=CC=C1)O)F
B(C)(C)C1=C(C=C(C=C1)F)CO
B(C1=CC(=CC=C1)CO)(OO)OO
B(C1=CC=CC=C1CO)(OO)OO
CC(=C)C1=CC=CC(=C1)CO
CC(=C)C1=CC=CC=C1CO
CC/C=C/C1=CC=CC(=C1)CO
CC/C=C/C1=CC=CC=C1CO
CCC=CC1=CC=CC(=C1)CO
C=IC1=C(C=C(C=C1)F)CO
C=IC1=CC=CC(=C1CO)F
C=CCC(C1=CC=C(C=C1)F)O
C=C[C@@H]([C@H](C1=CC=CC=C1)O)O
C=CC(C(C1=CC=CC=C1)O)O
C=CC[C@H](C1=CC=C(C=C1)F)O
C1=CC=C(C=C1)C(C/C=C/F)O
C=CCC(C1=CC=C(C=C1)I)O
C1=CC=C(C=C1)C(C/C=C\\F)O
C1=CC=C(C=C1)C(CCCO)(O)O
CCCCCCCC(C1=CC=CC=C1)O
CCCCCCC[C@@H](C1=CC=CC=C1)O
C=C(C(C1=CC=CC=C1)O)O
C1=CC=C(C=C1)/C(=C\\F)/CO
C1=CC=C(C=C1)/C(=C/F)/CO
C1=CC=C(C=C1)[C@H](/C=C\\CO)O
C=C(C(C1=CC=CC=C1)O)[O-]
CC(C=C)C(C1=CC=CC=C1)O
C=CCCCC(C1=CC=CC=C1)O
C[C@@H](C=C)[C@H](C1=CC=CC=C1)O
C[C@@H](C=C)[C@@H](C1=CC=CC=C1)O
C[C@H](C=C)[C@H](C1=CC=CC=C1)O
C=CC[Se]C1=CC=CC=C1CO
CC(C=C)[C@@H](C1=CC=CC=C1)O
C[C@H](C=C)[C@@H](C1=CC=CC=C1)O
C=CC(C1=CC=CC=C1F)O
C=C[C@H](C1=CC(=CC=C1)F)O
C=CC(C1=CC(=CC=C1)F)O
C=CCCC[C@@H](C1=CC=CC=C1)O
C=CC(C1=CC=CC=C1I)O
C=CC(C1=CC=CC=C1P)O
B(C1=CC=CC=C1CO)(O)ON
CC(C=C)[C@H](C1=CC=CC=C1)O
C=CC1=CC(=CC(=C1)CO)F
C=CC1=CC(=CC(=C1)CO)I
C=CC1=CC=CC(=C1F)CO
C=CC1=CC(=C(C=C1)CO)F
C1=CC=C(C=C1)C(=CCO)O
C1=CC=C(C=C1)/C(=C/CO)/O
CC(=C)C(C1=CC=CC=C1)O
C/C=C/CC(C1=CC=CC=C1)O
CC=CCC(C1=CC=CC=C1)O
C/C=C(\\CO)/C1=CC=CC=C1
C/C=C(/CO)\\C1=CC=CC=C1
C1=CC=C(C=C1)CO[Se](=O)O
CCC=C(C1=CC=CC=C1)O
CC/C=C(\\C1=CC=CC=C1)/O
CC/C=C/C1=CC=C(C=C1)CO
CCC=CC1=CC=C(C=C1)CO
C1=CC(=CC(=C1)/C=C\\O)CO
C1=CC=C(C=C1)CO[AsH](=O)O
C1=CC=C(C=C1)CO[As](=O)O
C1=CC(=C(C(=C1F)CO)F)F
C1=CC(=C(C(=C1CO)F)F)F
C1=C(C=C(C(=C1CO)F)F)F
C1=C(C(=CC(=C1F)F)F)CO
C1=C(C=C(C(=C1CO)I)I)I
C=CCCC1=CC=CC=C1CO
C1=CC(=C(C(=C1CO)I)I)I
C1=CC(=C(C(=C1)I)I)C(O)I
C=CCCC1=CC(=CC=C1)CO
C1=CC(=C(C(=C1)F)F)C(O)F
C[Ge](C)(C)C1=CC=C(C=C1)CO
B(C1=CC=C(C=C1)CO)(OC)OC
[2H]C([2H])(C1=CC(=C(C=C1F)F)F)O
[2H]C([2H])(C1=C(C(=C(C=C1)F)F)F)O
CC1=CC(=CC(=C1)C=C)CO
C1=CC=C(C=C1)C(CCCCCO)O
CC=CC1=CC=CC=C1CO
CC=CC1=CC=CC(=C1)CO
C=CC(C1=CC=C(C=C1)F)O
C1=CC=C(C=C1)C(CCO)(O)O
C=C[C@H](C1=CC=C(C=C1)F)O
C=C[C@@H](C1=CC=C(C=C1)F)O
C=CC(C1=CC=C(C=C1)I)O
B(C1=CC=C(C=C1)CO)(O)OF
C=C[C@H](C1=CC=C(C=C1)I)O
C=C[C@@H](C1=CC=C(C=C1)I)O
CCCCCCC(C1=CC=CC=C1)O
CCCCCC[C@@H](C1=CC=CC=C1)O
C1=CC=C(C=C1)C(/C=C/O)O
C1=CC=C(C=C1)[C@@H](/C=C/O)O
C=CCCC(C1=CC=CC=C1)O
C=C[Si+]C1=CC=CC=C1CO
C=C(C1=CC=C(C=C1)[Te])O
B(=C(C1=CC=CC=C1)O)C
CC(C)[I+]C1=CC=CC(=C1)CO
B(C1=CC=C(C=C1)CO)(O)OC
C1=CC(=CC=C1CO)/C=C\\O
C/C=C/C(C1=CC=CC=C1)O
C/C=C/[C@@H](C1=CC=CC=C1)O
C/C=C\\C(C1=CC=CC=C1)O
C=C(CC1=CC=CC=C1)CO
C=CCCC1=CC=C(C=C1)CO
C1=CC=C(C=C1)C(=CO)O
C/C=C(/C1=CC=CC=C1)\\O
C/C=C(\\C1=CC=CC=C1)/O
CC=C(C1=CC=CC=C1)O
CC=CC1=CC=C(C=C1)CO
[2H]C/C=C(/C1=CC=CC=C1)\\O
B(C1=CC=CC=C1CO)(Cl)Cl
C1=CC=C(C=C1)C(CO)(O)O
CC(C)[I+]C1=CC=C(C=C1)CO
CCCCCC(C1=CC=CC=C1)O
CCCCC[C@@H](C1=CC=CC=C1)O
[B]C1=CC(=CC=C1)C(CC)O
CCCPC1=CC=CC=C1CO
C=CCC(C1=CC=CC=C1)O
C=CC(CC1=CC=CC=C1)O
C=CC[C@@H](C1=CC=CC=C1)O
C=CC[C@H](C1=CC=CC=C1)O
C1=CC=C(C(=C1)CCCO)CO
C=C[C@@H](CC1=CC=CC=C1)O
C[Si](C)C1=CC=CC=C1CO
[2H]OC(CC=C)C1=CC=CC=C1
[2H]C([2H])(C=C)C(C1=CC=CC=C1)O
[2H]C(=CCC(C1=CC=CC=C1)O)[2H]
B(C1=CC=C(C=C1)CO)(F)F
C=C(CO)C1=CC=CC=C1
C=CCC1=CC=C(C=C1)CO
B(C1=CC=C(C=C1)CO)([OH2+])O
B(C(C1=CC=CC=C1)O)(O)O
C=C(C[OH2+])C1=CC=CC=C1
[B]C[C@H](C1=CC=C(C=C1)[B])O
CCC1=CC(=CC(=C1)C)CO
C1=CC=C(C=C1)COOCCCO
B(C1=CC=C(C=C1)CO)(O)O
C1=CC=C(C=C1)C(O)[PH+]=O
C1=CC=C(C=C1)C(O)P=O
C1=CC(=C(C=C1F)CO)I
C1=CC(=C(C=C1CO)I)F
C1=CC(=C(C(=C1)I)CO)F
C1=CC(=CC(=C1)I)C(O)F
C1=CC(=C(C=C1CO)F)I
C1=CC(=C(C(=C1)F)I)CO
[B]C1=C(C=C(C=C1)F)CO
[B]C1=C(C=CC(=C1)CO)F
C[Se]CCC(C1=CC=CC=C1)O
C1=CC(=C(C=C1I)F)CO
C1=CC=C(C=C1)[C@H](CCCF)O
C[C@H]([C@@H](C1=CC=CC=C1)O)F
C[C@@H]([C@@H](C1=CC=CC=C1)O)F
C1=CC=C(C=C1)C([OH2+])P=O
C1=CC(=C(C=C1F)CO)P
[B]C1=C(C=C(C=C1)CO)F
[B]C1=CC(=C(C=C1)F)CO
C1=CC(=CC=C1CO)I=P
C1=CC=C(C=C1)[C@H](CCCI)O
B(C1=CC=C(C=C1)CO)([O-])[O-]
C1=CC(=C(C=C1[Si])CO)I
C1=CC(=C(C=C1[Si])I)CO
C1=CC(=C(C=C1CO)I)[Si]
C1=CC(=C(C=C1CO)[Si])I
C1=CC(=C(C(=C1)[Si])I)CO
C=CC1=CC=CC=C1CO
C=CC1=CC=CC(=C1)CO
[2H]C([2H])(C1=C(C(=CC=C1)F)F)O
[2H]C([2H])(C1=C(C=C(C=C1)F)F)O
B(=O)C1=CC=C(C=C1)CO
[2H]C([2H])(C1=CC(=C(C=C1)F)F)O
C1=CC(=CC(=C1)COI)CO
C1=CC(=CC(=C1)COS)CO
C1=CC(=CC=C1CO)I=O
[B]C1=CC(=C(C=C1)[B])CO
C=IC(C1=CC=CC=C1)O
C1=CC(=CC=C1CO)[PH+]=O
CCCCC(C1=CC=CC=C1)O
CCCC[C@@H](C1=CC=CC=C1)O
CCCC[C@H](C1=CC=CC=C1)O
C1=CC(=CC=C1CCCO)CO
C1=CC(=CC(=C1)COO)CO
C1=CC=C(C(=C1)C(O)O)[IH+]
CI(C)C1=CC=C(C=C1)CO
[B]C1=CC(=CC=C1)C(C)O
[B]C1=C(C=C(C=C1)CO)C
[B]C1=C(C=C(C=C1)C)CO
C1=CC=C(C(=C1)CCO)CO
C1=CC(=CC(=C1)CO)CCO
C1=C=C=C(C(=C1)CO)CCO
C=CC(C1=CC=CC=C1)O
CC(C)C(C1=CC=CC=C1)O
C=C[C@H](C1=CC=CC=C1)O
CC(C)[C@@H](C1=CC=CC=C1)O
CC(C)[C@H](C1=CC=CC=C1)O
C=C[C@@H](C1=CC=CC=C1)O
C=CC(C1=CC=CC=C1)[OH2+]
[CH+]=CC(C1=CC=CC=C1)O
C1=CC(=CC=C1CO)[SiH2]O[SiH3]
CC(C)C(C1=CC=CC=C1)[OH2+]
B(O)(O)OCC1=CC=CC=C1
[B](C1=CC=C(C=C1)CO)OO
