isosmiles
CC1=CC(=CC(=C1N(C)C)C)OC(=O)NC
CNC(=O)OC1=CC=CC2=CC=CC=C21

CC(=C)C(=O)OCCC[Si](OC)(OC)OC
CCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C
C1=CC=C2C(=C1)C(=O)OC(=O)N2
CC(=O)OC1=C(C=C(C=C1)CC=C)OC
C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2


C1(C(=C(C(=O)O1)Cl)C(Cl)Cl)O




CCCCCCCCCCCCOC(=O)C(=C)C
C#CC1(CCCCC1)OC(=O)N



CC1=C(C=CC(=C1)OC(=O)NC)N(C)C
CC(=O)OCC1=CC2=C(C=C1)OCO2
CC1=CC(=CC(=C1)OC(=O)NC)C(C)C
CCCC(=O)OC(C)(C)CC1=CC=CC=C1

CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C




CC1=CC(=CC(=C1SC)C)OC(=O)NC
CCOC(=O)C1C(O1)C2=CC=CC=C2
CCCCOC(=O)/C=C\\C(=O)OCCCC
CCCCCCCOC(=O)C1=CC=C(C=C1)O
CC(C)CCCCCCCOC(=O)C(=C)C
CC(C)OC1=CC=CC=C1OC(=O)NC

CCC(C)C1=CC=CC=C1OC(=O)NC
CCOC(=O)CC(=O)C1=CC=CC=C1
COC(=O)C1=CC=CC=C1C(=O)OC

CCSCC1=CC=CC=C1OC(=O)NC

CC1(C(=O)N(C(=O)O1)C)C
CC(C)OC(=O)CCCCC(=O)OC(C)C

CCCCC/C=C\\C=C\\C(=O)OCC
COC(=O)C1=CC=C(C=C1)C(=O)OC
CC(C)C1=CC=CC=C1OC(=O)NC
CC(=C)C(=O)OCCNC(C)(C)C
CCCCNC(=O)OCC#CI

CCCCCCCCCCCCCCCC(=O)OC
COC(=O)NC1=CC(=C(C=C1)Cl)Cl
C1=CC=C2C(=C1)C(=O)OC2=O
C1=CC2=C(C=C1Cl)NC(=O)O2
CCCCC(CC)COC(=O)C(=C)C

C1=CC2=C(C=C1O)OC(=O)S2
CCCCOC(=O)C1=CC=CC=C1N


CCOC(=O)C(=C)C#N
CCCCOC(=O)C1=CC=C(C=C1)N
CCCCOC(=O)C1=CC=C(C=C1)O
CCCCCC#CC(=O)OC
CCCCCCOC(=O)C1=CC=CC=C1

CCCCCCCCCCCCCC(=O)OC
C1CC(=O)OC2=CC=CC=C21
CCOC(=O)/C=C/C(=O)OCC
CCOC(=O)/C=C\\C(=O)OCC
COC(=O)C(=C)C#N

CC(=C)C(=O)OCC1CO1
CC(C)OC(=O)NC1=CC=CC=C1

CNC1=CC=CC=C1C(=O)OC
CCOC(=O)C1=CC=CC=C1N
CC1=CC(=CC=C1)OC(=O)NC
C1=CC=C2C(=C1)NC(=O)O2
CC(CCC=C(C)C)CCOC=O
CCOC(=O)C1=CC=CC=C1O
CCCCCCCC1CCC(=O)O1

CC(COC(=O)C)OC(=O)C

CC(=C)C(=O)OCCN(C)C

CCCCCCOC(=O)C(=C)C

CCCCOC(=O)C1=CC=CC=C1
CCC(=O)OCCC1=CC=CC=C1
COC(=O)C1=CC=CC=C1N

CCCCCCCCCCCC(=O)OC
CCCCCCC1CCC(=O)O1
COC(=O)/C=C/C(=O)OC
COC(=O)/C=C\\C(=O)OC


CC(COC(=O)C(=C)C)O

CCCOC(=O)NCCCN(C)C
CCOC(=O)CC1=CC=CC=C1
CC(=O)OCCC1=CC=CC=C1
CC(=C)C(=O)OCC=C
CC(C)COC(=O)C(=C)C

CCCCOCCOCCOC(=O)C
CC1=CC=C(C=C1)C(=O)OC
CC1=CC=C(C=C1)OC(=O)C

CCCCCC1CCC(=O)O1
CCCCCCCCCCOC(=O)C
C1=CC(=O)OC1=O
CC(=O)OCC1=CC=CC=C1

CCOC(=O)CC(=O)OCC
CCCCC(CC)COC(=O)C
CCCCCCCCCC(=O)OC
CCCC1CCCC(=O)O1

CC(=C)C(=O)OCCO

CC(C)CC(=O)OCC=C

COC(=O)C1=CC=CC=C1
COC(=O)CCC(=O)OC
CCCCCCCCOC(=O)C
CC(COC(=O)C=C)O
CC(=O)CC(=O)OC
CCOC(=O)C(=C)C
C1CC(=O)OC1=O
CCCCOCCOC(=O)C
CCCCOC(=O)C(C)O
CCCCCCCC(=O)OC
CCCCOC(=O)C=C
CC(=C)C(=O)OC
C1C=CC(=O)O1
CC(=O)OCC(CO)O
CC(COC)OC(=O)C

CCCCCC(=O)OCC
CC1COC(=O)O1

CC1CCC(=O)O1
C=CC(=O)OCCO
CC(C)CCOC(=O)C
CC(=O)OC(=O)C
CCOCCOC(=O)C
CCOC(=O)C(C)O
CCCCOC(=O)CC
CCCCCOC(=O)C
CC(C)COC(=O)C

CCCC(=O)OCC


CC(C)OC(=O)C
COC(=O)C=C
CC(=O)OC=C
CCC(=O)OCC

C1COC1=O

CCOC(=O)C
COC(=O)N
CC(=O)OC

COC=O
